census_tract,rm_no,tract_population,minority_pct,rm_no_per1000,geo_id,tract_name,population,hispanic_pp,black_pp,hispanic_pp_pct,black_pp_pct
06037570002,6,3114,65.93,1.9267822736030829,1400000US06037570002,"Census Tract 5700.02, Los Angeles County, California",2501.0,714.0,235.0,28.54858056777289,9.39624150339864
06037554406,10,5191,64.97,1.9264110961279137,1400000US06037554406,"Census Tract 5544.06, Los Angeles County, California",4206.0,965.0,826.0,22.943414170233,19.638611507370424
06037432902,7,3641,94.2,1.9225487503433123,1400000US06037432902,"Census Tract 4329.02, Los Angeles County, California",3210.0,1044.0,11.0,32.52336448598131,0.3426791277258567
06037621301,14,7309,33.34,1.9154467095361882,1400000US06037621301,"Census Tract 6213.01, Los Angeles County, California",6742.0,842.0,252.0,12.488875704538712,3.7377632749925835
06037402706,8,4180,92.66,1.9138755980861244,1400000US06037402706,"Census Tract 4027.06, Los Angeles County, California",3562.0,2762.0,157.0,77.54070746771477,4.407636159460977
06037503703,15,7841,72.72,1.9130212983037878,,,,,,,
06037407400,4,2091,93.11000000000001,1.912960306073649,1400000US06037407400,"Census Tract 4074, Los Angeles County, California",2002.0,902.0,100.0,45.05494505494506,4.9950049950049955
06037501001,6,3145,96.47,1.9077901430842608,1400000US06037501001,"Census Tract 5010.01, Los Angeles County, California",3361.0,3212.0,0.0,95.56679559654864,0.0
06037901009,11,5766,48.25,1.9077349982656955,1400000US06037901009,"Census Tract 9010.09, Los Angeles County, California",4905.0,1656.0,700.0,33.76146788990826,14.271151885830784
06037501600,15,7869,63.3,1.9062142584826536,1400000US06037501600,"Census Tract 5016, Los Angeles County, California",7425.0,3220.0,120.0,43.36700336700336,1.6161616161616161
06037910401,13,6828,65.36,1.903925014645577,1400000US06037910401,"Census Tract 9104.01, Los Angeles County, California",5625.0,2785.0,335.0,49.51111111111111,5.955555555555556
06037463300,4,2101,41.9,1.9038553069966682,1400000US06037463300,"Census Tract 4633, Los Angeles County, California",2038.0,414.0,67.0,20.31403336604514,3.2875368007850834
06037291110,8,4213,97.91,1.8988844054118206,1400000US06037291110,"Census Tract 2911.10, Los Angeles County, California",4370.0,2352.0,1945.0,53.82151029748283,44.50800915331808
06037102103,4,2107,25.14,1.8984337921214998,1400000US06037102103,"Census Tract 1021.03, Los Angeles County, California",1920.0,172.0,21.0,8.958333333333334,1.09375
06037106646,7,3689,53.0,1.8975332068311195,1400000US06037106646,"Census Tract 1066.46, Los Angeles County, California",3028.0,943.0,161.0,31.142668428005283,5.317040951122854
06037403404,5,2636,85.04999999999998,1.8968133535660092,1400000US06037403404,"Census Tract 4034.04, Los Angeles County, California",2443.0,352.0,169.0,14.40851412198117,6.9177241097011875
06037402001,7,3693,71.76,1.8954779312212293,1400000US06037402001,"Census Tract 4020.01, Los Angeles County, California",3526.0,1034.0,435.0,29.32501418037436,12.336925694838344
06037480202,5,2640,75.15,1.893939393939394,1400000US06037480202,"Census Tract 4802.02, Los Angeles County, California",2772.0,798.0,21.0,28.78787878787879,0.7575757575757576
06037405702,10,5285,86.45999999999998,1.8921475875118259,1400000US06037405702,"Census Tract 4057.02, Los Angeles County, California",4966.0,3118.0,314.0,62.78695126862666,6.322996375352396
06037544002,6,3172,86.34999999999998,1.8915510718789408,1400000US06037544002,"Census Tract 5440.02, Los Angeles County, California",3717.0,2690.0,224.0,72.37019101425881,6.0263653483992465
06037432201,8,4235,89.29999999999998,1.8890200708382527,1400000US06037432201,"Census Tract 4322.01, Los Angeles County, California",5448.0,680.0,14.0,12.481644640234949,0.25697503671071953
06037572500,8,4244,87.98,1.885014137606032,1400000US06037572500,"Census Tract 5725, Los Angeles County, California",3973.0,1436.0,679.0,36.14397180971558,17.09035992952429
06037265410,3,1592,23.06,1.8844221105527637,1400000US06037265410,"Census Tract 2654.10, Los Angeles County, California",1775.0,66.0,0.0,3.7183098591549295,0.0
06037104320,10,5321,97.11000000000001,1.8793459875963165,,,,,,,
06037700400,10,5322,25.03,1.8789928598271326,1400000US06037700400,"Census Tract 7004, Los Angeles County, California",4902.0,307.0,51.0,6.262749898000816,1.040391676866585
06037650004,8,4262,74.11,1.8770530267480054,1400000US06037650004,"Census Tract 6500.04, Los Angeles County, California",4349.0,1358.0,260.0,31.225569096343985,5.978385835824327
06037800406,5,2664,21.1,1.8768768768768769,1400000US06037800406,"Census Tract 8004.06, Los Angeles County, California",2547.0,356.0,70.0,13.977228111503731,2.7483313702394976
06037277100,6,3200,49.88,1.875,1400000US06037277100,"Census Tract 2771, Los Angeles County, California",3176.0,506.0,23.0,15.931989924433248,0.7241813602015114
06037408003,9,4807,87.65999999999998,1.8722696068233826,1400000US06037408003,"Census Tract 4080.03, Los Angeles County, California",4415.0,2560.0,209.0,57.98414496036241,4.733861834654586
06037107010,6,3205,94.95,1.87207488299532,1400000US06037107010,"Census Tract 1070.10, Los Angeles County, California",3243.0,3110.0,11.0,95.89885908109775,0.33919210607462225
06037703001,11,5885,58.91,1.8691588785046729,,,,,,,
06037552301,9,4824,94.13,1.8656716417910448,1400000US06037552301,"Census Tract 5523.01, Los Angeles County, California",4376.0,2697.0,469.0,61.631627056672755,10.717550274223035
06037131600,10,5366,69.95,1.8635855385762206,1400000US06037131600,"Census Tract 1316, Los Angeles County, California",4983.0,2977.0,222.0,59.743126630543856,4.455147501505118
06037620701,13,6991,36.97,1.8595336861679301,1400000US06037620701,"Census Tract 6207.01, Los Angeles County, California",7207.0,1338.0,471.0,18.56528375190787,6.535312890245594
06037231600,13,6991,96.58,1.8595336861679301,,,,,,,
06037237401,7,3765,98.54,1.8592297476759627,1400000US06037237401,"Census Tract 2374.01, Los Angeles County, California",4490.0,3265.0,1120.0,72.71714922048997,24.94432071269488
06037124203,5,2693,80.79999999999998,1.856665428889714,1400000US06037124203,"Census Tract 1242.03, Los Angeles County, California",2216.0,1189.0,47.0,53.655234657039706,2.1209386281588447
06037111100,6,3233,60.19,1.8558614290133002,1400000US06037111100,"Census Tract 1111, Los Angeles County, California",3156.0,1323.0,85.0,41.92015209125476,2.6932826362484157
06037530003,6,3249,81.15999999999998,1.8467220683287164,,,,,,,
06037143700,7,3800,24.49,1.8421052631578947,1400000US06037143700,"Census Tract 1437, Los Angeles County, California",3767.0,527.0,49.0,13.989912397132997,1.3007698433766923
06037501300,14,7631,81.04,1.8346219368365875,,,,,,,
06037300301,12,6543,36.31,1.8340210912425492,1400000US06037300301,"Census Tract 3003.01, Los Angeles County, California",6194.0,288.0,21.0,4.649660962221504,0.3390377784953181
06037702002,11,6001,31.91,1.8330278286952173,1400000US06037702002,"Census Tract 7020.02, Los Angeles County, California",6325.0,1198.0,353.0,18.940711462450594,5.5810276679841895
06037214700,5,2731,22.66,1.8308311973636031,1400000US06037214700,"Census Tract 2147, Los Angeles County, California",2376.0,219.0,161.0,9.217171717171716,6.776094276094276
06037620801,8,4372,40.94,1.8298261665141813,1400000US06037620801,"Census Tract 6208.01, Los Angeles County, California",4167.0,391.0,0.0,9.383249340052796,0.0
06037124300,7,3830,73.47,1.827676240208877,1400000US06037124300,"Census Tract 1243, Los Angeles County, California",2892.0,1596.0,111.0,55.18672199170125,3.8381742738589213
06037482001,5,2737,89.37,1.826817683595177,1400000US06037482001,"Census Tract 4820.01, Los Angeles County, California",2673.0,361.0,1.0,13.505424616535727,0.03741114852225963
06037900506,9,4944,81.31,1.8203883495145632,1400000US06037900506,"Census Tract 9005.06, Los Angeles County, California",4120.0,1776.0,1330.0,43.10679611650485,32.28155339805826
06037504001,11,6048,51.98,1.8187830687830686,1400000US06037504001,"Census Tract 5040.01, Los Angeles County, California",5901.0,2279.0,118.0,38.620572784273854,1.9996610743941705
06037920020,13,7149,36.63,1.8184361449153728,1400000US06037920020,"Census Tract 9200.20, Los Angeles County, California",5968.0,1995.0,39.0,33.42828418230563,0.653485254691689
06037571400,9,4950,62.97,1.8181818181818181,1400000US06037571400,"Census Tract 5714, Los Angeles County, California",4761.0,1641.0,423.0,34.46754883427851,8.88468809073724
06037405302,11,6055,88.97,1.8166804293971925,1400000US06037405302,"Census Tract 4053.02, Los Angeles County, California",5522.0,3864.0,138.0,69.97464686707715,2.499094530967041
06037503202,9,4956,85.62999999999998,1.8159806295399517,1400000US06037503202,"Census Tract 5032.02, Los Angeles County, California",4482.0,3466.0,36.0,77.33154841588576,0.8032128514056224
06037101300,8,4410,21.13,1.8140589569160999,1400000US06037101300,"Census Tract 1013, Los Angeles County, California",3741.0,360.0,172.0,9.623095429029672,4.597701149425287
06037551800,14,7719,88.51999999999998,1.8137064386578572,,,,,,,
06037403319,8,4418,81.67,1.810774105930285,1400000US06037403319,"Census Tract 4033.19, Los Angeles County, California",4355.0,982.0,203.0,22.548794489092998,4.6613088404133185
06037503302,12,6632,84.53,1.8094089264173703,1400000US06037503302,"Census Tract 5033.02, Los Angeles County, California",6089.0,4514.0,2.0,74.13368369190343,0.032846115946789295
06037650101,11,6081,79.92,1.808913007728992,1400000US06037650101,"Census Tract 6501.01, Los Angeles County, California",5778.0,904.0,116.0,15.645552094150226,2.0076150917272413
06037134422,9,4993,33.57,1.8025235329461247,1400000US06037134422,"Census Tract 1344.22, Los Angeles County, California",4681.0,724.0,209.0,15.466780602435376,4.464857936338389
06037103400,12,6658,40.31,1.8023430459597476,,,,,,,
06037431002,6,3330,57.64,1.8018018018018018,1400000US06037431002,"Census Tract 4310.02, Los Angeles County, California",2827.0,714.0,137.0,25.256455606650157,4.846126636009904
06037310202,9,5000,27.5,1.8,1400000US06037310202,"Census Tract 3102.02, Los Angeles County, California",4863.0,520.0,126.0,10.692987867571457,2.5909932140653917
06037401101,10,5568,38.11,1.7959770114942528,1400000US06037401101,"Census Tract 4011.01, Los Angeles County, California",5374.0,2401.0,185.0,44.67807964272423,3.4425009304056573
06037431400,7,3898,77.65,1.7957927142124166,1400000US06037431400,"Census Tract 4314, Los Angeles County, California",4098.0,1460.0,30.0,35.627135187896535,0.7320644216691069
06037134103,8,4460,71.84,1.7937219730941705,1400000US06037134103,"Census Tract 1341.03, Los Angeles County, California",4645.0,2545.0,231.0,54.79009687836383,4.9730893433799785
06037463700,7,3912,48.29,1.7893660531697342,1400000US06037463700,"Census Tract 4637, Los Angeles County, California",3151.0,467.0,177.0,14.820691843859093,5.61726436052047
06037503501,12,6711,79.37999999999998,1.788109074653554,1400000US06037503501,"Census Tract 5035.01, Los Angeles County, California",6643.0,4776.0,65.0,71.89522805961163,0.9784735812133072
06037480302,8,4482,76.23999999999998,1.7849174475680498,1400000US06037480302,"Census Tract 4803.02, Los Angeles County, California",4217.0,1414.0,21.0,33.53094617026322,0.4979843490633152
06037221401,6,3362,92.21,1.784651992861392,1400000US06037221401,"Census Tract 2214.01, Los Angeles County, California",3422.0,1288.0,1335.0,37.63880771478668,39.01227352425482
06037543801,10,5605,87.73999999999998,1.784121320249777,1400000US06037543801,"Census Tract 5438.01, Los Angeles County, California",4573.0,1664.0,469.0,36.387491799693855,10.255849551716597
06037183300,6,3365,82.16,1.7830609212481425,1400000US06037183300,"Census Tract 1833, Los Angeles County, California",3528.0,2138.0,20.0,60.600907029478456,0.5668934240362812
06037601402,9,5052,96.07,1.7814726840855108,1400000US06037601402,"Census Tract 6014.02, Los Angeles County, California",4803.0,4392.0,68.0,91.44284821986258,1.4157818030397669
06037267502,6,3370,44.24,1.7804154302670623,1400000US06037267502,"Census Tract 2675.02, Los Angeles County, California",3357.0,830.0,45.0,24.7244563598451,1.3404825737265416
06037572600,10,5617,96.34,1.7803097739006588,1400000US06037572600,"Census Tract 5726, Los Angeles County, California",5058.0,2614.0,452.0,51.6805061289047,8.936338473705021
06037102107,7,3932,44.96,1.7802644964394712,1400000US06037102107,"Census Tract 1021.07, Los Angeles County, California",4082.0,962.0,63.0,23.56687898089172,1.5433610975012249
06037111204,11,6179,42.85,1.7802233371095646,1400000US06037111204,"Census Tract 1112.04, Los Angeles County, California",5909.0,1128.0,180.0,19.089524454222374,3.046200710780166
06037609900,4,2247,72.56,1.7801513128615931,1400000US06037609900,"Census Tract 6099, Los Angeles County, California",2015.0,1227.0,62.0,60.89330024813896,3.076923076923077
06037541605,10,5628,99.18,1.7768301350390903,1400000US06037541605,"Census Tract 5416.05, Los Angeles County, California",5069.0,3585.0,1173.0,70.72400868021306,23.140658907082265
06037603400,8,4504,84.81999999999998,1.7761989342806395,1400000US06037603400,"Census Tract 6034, Los Angeles County, California",3821.0,1373.0,343.0,35.93300183198116,8.976707668149698
06037530202,8,4505,94.78,1.7758046614872365,1400000US06037530202,"Census Tract 5302.02, Los Angeles County, California",4304.0,3897.0,0.0,90.54368029739777,0.0
06037800327,10,5656,38.22,1.768033946251768,,,,,,,
06037533106,3,1702,99.76,1.7626321974148063,,,,,,,
06037602402,12,6812,82.23,1.7615971814445097,1400000US06037602402,"Census Tract 6024.02, Los Angeles County, California",6847.0,4699.0,518.0,68.62859646560537,7.565357090696656
06037463900,6,3418,41.24,1.7554125219426564,1400000US06037463900,"Census Tract 4639, Los Angeles County, California",3249.0,391.0,169.0,12.034472145275469,5.201600492459218
06037550202,10,5702,86.58,1.75377060680463,1400000US06037550202,"Census Tract 5502.02, Los Angeles County, California",5611.0,4124.0,342.0,73.4984851185172,6.095170201390126
06037620501,11,6286,43.16,1.7499204581609926,1400000US06037620501,"Census Tract 6205.01, Los Angeles County, California",5675.0,958.0,465.0,16.881057268722465,8.193832599118943
06037408401,8,4577,87.15,1.7478697837011141,1400000US06037408401,"Census Tract 4084.01, Los Angeles County, California",4595.0,2984.0,132.0,64.94015233949946,2.872687704026115
06037134424,5,2862,29.91,1.7470300489168413,1400000US06037134424,"Census Tract 1344.24, Los Angeles County, California",2947.0,164.0,40.0,5.564981336952833,1.3573125212080082
06037269100,7,4019,21.6,1.7417267977108732,1400000US06037269100,"Census Tract 2691, Los Angeles County, California",4612.0,243.0,66.0,5.268863833477884,1.4310494362532522
06037542401,9,5175,99.19,1.7391304347826089,1400000US06037542401,"Census Tract 5424.01, Los Angeles County, California",4309.0,2515.0,1520.0,58.36621025760037,35.27500580181017
06037113235,3,1725,37.57,1.7391304347826089,1400000US06037113235,"Census Tract 1132.35, Los Angeles County, California",1699.0,424.0,128.0,24.955856386109478,7.533843437316068
06037554600,8,4604,85.47,1.737619461337967,1400000US06037554600,"Census Tract 5546, Los Angeles County, California",4074.0,1798.0,278.0,44.13352970054001,6.823760432007854
06037121221,4,2304,90.54,1.736111111111111,1400000US06037121221,"Census Tract 1212.21, Los Angeles County, California",2379.0,1930.0,33.0,81.12652374947457,1.3871374527112232
06037297300,4,2306,45.6,1.7346053772766694,1400000US06037297300,"Census Tract 2973, Los Angeles County, California",2113.0,620.0,128.0,29.342167534311404,6.057737813535258
06037127712,5,2883,69.61,1.734304543877905,1400000US06037127712,"Census Tract 1277.12, Los Angeles County, California",3858.0,2316.0,421.0,60.031104199066874,10.91238983929497
06037183222,6,3460,68.54,1.7341040462427746,1400000US06037183222,"Census Tract 1832.22, Los Angeles County, California",3569.0,1250.0,64.0,35.02381619501261,1.7932193891846457
06037218110,6,3476,91.51,1.726121979286536,1400000US06037218110,"Census Tract 2181.10, Los Angeles County, California",3532.0,1812.0,815.0,51.302378255945634,23.074745186862966
06037920330,10,5799,32.62,1.724435247456458,1400000US06037920330,"Census Tract 9203.30, Los Angeles County, California",3436.0,659.0,65.0,19.179278230500582,1.891734575087311
06037101220,5,2902,46.11,1.722949689869056,1400000US06037101220,"Census Tract 1012.20, Los Angeles County, California",3775.0,1521.0,94.0,40.29139072847682,2.490066225165563
06037532302,8,4649,98.84,1.7208001720800172,1400000US06037532302,"Census Tract 5323.02, Los Angeles County, California",4755.0,4567.0,38.0,96.04626708727655,0.7991587802313355
06037404703,6,3491,97.36000000000001,1.7187052420509883,1400000US06037404703,"Census Tract 4047.03, Los Angeles County, California",3225.0,2658.0,46.0,82.41860465116278,1.426356589147287
06037134800,11,6408,72.43999999999998,1.7166042446941323,,,,,,,
06037701202,6,3498,23.45,1.7152658662092624,1400000US06037701202,"Census Tract 7012.02, Los Angeles County, California",3590.0,141.0,30.0,3.9275766016713094,0.8356545961002786
06037104821,6,3498,94.85,1.7152658662092624,1400000US06037104821,"Census Tract 1048.21, Los Angeles County, California",3268.0,2959.0,69.0,90.54467564259487,2.1113831089351285
06037502004,7,4088,92.51,1.7123287671232876,1400000US06037502004,"Census Tract 5020.04, Los Angeles County, California",4284.0,3835.0,78.0,89.51914098972922,1.8207282913165268
06037406701,6,3504,87.79,1.7123287671232876,1400000US06037406701,"Census Tract 4067.01, Los Angeles County, California",3259.0,2124.0,242.0,65.17336606320957,7.425590671985272
06037183610,6,3510,80.31,1.7094017094017093,1400000US06037183610,"Census Tract 1836.10, Los Angeles County, California",2919.0,2001.0,16.0,68.5508735868448,0.5481329222336416
06037134904,8,4682,72.48999999999998,1.7086715079026058,1400000US06037134904,"Census Tract 1349.04, Los Angeles County, California",4452.0,2180.0,246.0,48.96675651392633,5.525606469002695
06037651402,11,6439,55.58,1.7083398043174407,1400000US06037651402,"Census Tract 6514.02, Los Angeles County, California",6223.0,1114.0,35.0,17.901333761851195,0.562429696287964
06037543703,6,3515,89.47,1.7069701280227596,1400000US06037543703,"Census Tract 5437.03, Los Angeles County, California",3621.0,2003.0,168.0,55.31621099143883,4.63960231980116
06037670001,6,3518,59.95,1.7055144968732234,1400000US06037670001,"Census Tract 6700.01, Los Angeles County, California",3498.0,1163.0,299.0,33.24757004002287,8.547741566609492
06037185100,11,6452,68.03,1.7048977061376318,,,,,,,
06037128702,10,5869,36.16,1.7038677798602828,,,,,,,
06037553200,13,7677,82.56999999999998,1.6933698059137683,,,,,,,
06037670416,7,4139,48.35,1.6912297656438753,1400000US06037670416,"Census Tract 6704.16, Los Angeles County, California",4476.0,590.0,57.0,13.181411974977658,1.2734584450402144
06037109100,5,2958,70.86,1.6903313049357673,1400000US06037109100,"Census Tract 1091, Los Angeles County, California",2647.0,1421.0,59.0,53.68341518700416,2.2289384208537966
06037430002,12,7100,70.83,1.6901408450704227,,,,,,,
06037139302,8,4734,55.83,1.6899028305872412,1400000US06037139302,"Census Tract 1393.02, Los Angeles County, California",5016.0,1775.0,371.0,35.386762360446575,7.396331738437002
06037402705,6,3551,79.22,1.6896648831315122,1400000US06037402705,"Census Tract 4027.05, Los Angeles County, California",3388.0,2620.0,167.0,77.33175914994096,4.929161747343565
06037535300,11,6511,98.34,1.6894486254031638,1400000US06037535300,"Census Tract 5353, Los Angeles County, California",6670.0,6369.0,275.0,95.48725637181408,4.122938530734633
06037910002,13,7697,74.59,1.688969728465636,1400000US06037910002,"Census Tract 9100.02, Los Angeles County, California",8081.0,5552.0,259.0,68.70436827125356,3.205048880089098
06037106403,6,3553,92.03,1.6887137630171687,1400000US06037106403,"Census Tract 1064.03, Los Angeles County, California",3486.0,3060.0,47.0,87.77969018932875,1.3482501434308662
06037408504,9,5336,90.68,1.686656671664168,1400000US06037408504,"Census Tract 4085.04, Los Angeles County, California",5556.0,3190.0,18.0,57.4154067674586,0.32397408207343414
06037106643,8,4753,37.54,1.683147485798443,1400000US06037106643,"Census Tract 1066.43, Los Angeles County, California",4511.0,593.0,15.0,13.145643981378852,0.3325205054311683
06037502100,9,5348,85.0,1.6828721017202692,1400000US06037502100,"Census Tract 5021, Los Angeles County, California",4881.0,3933.0,75.0,80.5777504609711,1.5365703749231714
06037234002,5,2977,95.57,1.6795431642593215,1400000US06037234002,"Census Tract 2340.02, Los Angeles County, California",2711.0,1756.0,808.0,64.7731464404279,29.804500184433792
06037700902,12,7153,27.57,1.677617782748497,1400000US06037700902,"Census Tract 7009.02, Los Angeles County, California",7332.0,423.0,125.0,5.769230769230769,1.7048554282596835
06037293306,4,2386,63.75,1.6764459346186085,1400000US06037293306,"Census Tract 2933.06, Los Angeles County, California",2485.0,961.0,129.0,38.672032193158955,5.191146881287726
06037404302,4,2388,87.68,1.6750418760469012,1400000US06037404302,"Census Tract 4043.02, Los Angeles County, California",2221.0,1605.0,4.0,72.26474561008554,0.18009905447996397
06037405201,9,5392,95.68,1.6691394658753709,1400000US06037405201,"Census Tract 4052.01, Los Angeles County, California",5146.0,3948.0,77.0,76.71978235522737,1.4963078118927322
06037141102,5,2997,29.43,1.668335001668335,1400000US06037141102,"Census Tract 1411.02, Los Angeles County, California",3120.0,360.0,159.0,11.538461538461538,5.096153846153846
06037670407,10,5994,54.85,1.668335001668335,1400000US06037670407,"Census Tract 6704.07, Los Angeles County, California",6289.0,381.0,208.0,6.0581968516457305,3.3073620607409766
06037503201,7,4199,74.59,1.6670635865682304,1400000US06037503201,"Census Tract 5032.01, Los Angeles County, California",4179.0,2889.0,89.0,69.1313711414214,2.1296960995453458
06037571503,7,4200,81.95,1.6666666666666667,,,,,,,
06037463101,4,2404,69.51,1.663893510815308,,,,,,,
06037400602,8,4817,74.43999999999998,1.6607847207805688,1400000US06037400602,"Census Tract 4006.02, Los Angeles County, California",4449.0,3291.0,41.0,73.97167902899528,0.9215554057091482
06037910805,8,4818,32.11,1.6604400166044002,,,,,,,
06037191902,5,3014,28.73,1.6589250165892502,1400000US06037191902,"Census Tract 1919.02, Los Angeles County, California",2777.0,210.0,26.0,7.562117392870003,0.9362621534029528
06037901010,10,6036,61.78,1.6567263088137838,1400000US06037901010,"Census Tract 9010.10, Los Angeles County, California",5289.0,2047.0,530.0,38.702968425033085,10.020797882397428
06037403323,9,5433,79.37,1.6565433462175594,1400000US06037403323,"Census Tract 4033.23, Los Angeles County, California",5540.0,653.0,222.0,11.787003610108302,4.007220216606498
06037115301,7,4236,48.59,1.652502360717658,1400000US06037115301,"Census Tract 1153.01, Los Angeles County, California",4648.0,915.0,172.0,19.685886402753873,3.7005163511187606
06037294421,5,3029,91.09,1.650709805216243,1400000US06037294421,"Census Tract 2944.21, Los Angeles County, California",2866.0,2067.0,193.0,72.12142358688067,6.734124214933705
06037650001,10,6061,73.72,1.6498927569707968,1400000US06037650001,"Census Tract 6500.01, Los Angeles County, California",5676.0,1227.0,83.0,21.617336152219874,1.4622973925299507
06037276100,10,6062,78.04,1.649620587264929,,,,,,,
06037554514,8,4854,86.34,1.6481252575195715,1400000US06037554514,"Census Tract 5545.14, Los Angeles County, California",4784.0,1138.0,407.0,23.787625418060202,8.50752508361204
06037121900,7,4260,85.34999999999998,1.6431924882629108,1400000US06037121900,"Census Tract 1219, Los Angeles County, California",3686.0,3005.0,35.0,81.5246880086815,0.9495387954422138
06037104201,8,4879,97.88,1.639680262348842,1400000US06037104201,"Census Tract 1042.01, Los Angeles County, California",4718.0,4210.0,430.0,89.23272573124204,9.114031369224247
06037134201,7,4271,67.89,1.6389604308124561,1400000US06037134201,"Census Tract 1342.01, Los Angeles County, California",4941.0,2216.0,84.0,44.849220805504956,1.700060716454159
06037113211,7,4275,40.17,1.6374269005847952,1400000US06037113211,"Census Tract 1132.11, Los Angeles County, California",4264.0,611.0,361.0,14.329268292682926,8.466228893058162
06037119700,8,4893,72.1,1.6349887594522787,1400000US06037119700,"Census Tract 1197, Los Angeles County, California",4925.0,1997.0,70.0,40.54822335025381,1.4213197969543148
06037401303,4,2460,52.44,1.6260162601626016,1400000US06037401303,"Census Tract 4013.03, Los Angeles County, California",2156.0,716.0,53.0,33.209647495361786,2.458256029684601
06037194401,4,2464,31.21,1.6233766233766236,1400000US06037194401,"Census Tract 1944.01, Los Angeles County, California",2571.0,411.0,146.0,15.985997666277713,5.678724231816414
06037406102,9,5545,73.15,1.6230838593327321,,,,,,,
06037131300,8,4933,72.54999999999998,1.6217311980539226,1400000US06037131300,"Census Tract 1313, Los Angeles County, California",4988.0,3121.0,105.0,62.57016840417001,2.1050521251002405
06037294200,9,5559,93.2,1.618996222342148,1400000US06037294200,"Census Tract 2942, Los Angeles County, California",4831.0,4245.0,115.0,87.87000620989444,2.380459532187953
06037301400,6,3710,11.05,1.6172506738544474,1400000US06037301400,"Census Tract 3014, Los Angeles County, California",3988.0,516.0,12.0,12.938816449348046,0.3009027081243731
06037432101,7,4332,80.33,1.6158818097876269,1400000US06037432101,"Census Tract 4321.01, Los Angeles County, California",4204.0,650.0,1.0,15.461465271170313,0.02378686964795433
06037278102,5,3100,25.97,1.6129032258064515,1400000US06037278102,"Census Tract 2781.02, Los Angeles County, California",3008.0,367.0,99.0,12.200797872340425,3.291223404255319
06037143603,4,2482,30.35,1.6116035455278002,1400000US06037143603,"Census Tract 1436.03, Los Angeles County, California",2442.0,382.0,74.0,15.642915642915641,3.0303030303030303
06037573402,11,6827,78.04,1.6112494507104145,1400000US06037573402,"Census Tract 5734.02, Los Angeles County, California",6778.0,3083.0,362.0,45.48539392151077,5.34080849808203
06037481201,6,3730,86.11,1.6085790884718498,1400000US06037481201,"Census Tract 4812.01, Los Angeles County, California",4095.0,1383.0,12.0,33.772893772893774,0.29304029304029305
06037405500,11,6847,84.23999999999998,1.6065430115378998,1400000US06037405500,"Census Tract 4055, Los Angeles County, California",6475.0,4129.0,62.0,63.768339768339764,0.9575289575289575
06037502005,8,4985,82.45,1.6048144433299898,1400000US06037502005,"Census Tract 5020.05, Los Angeles County, California",4905.0,3888.0,55.0,79.26605504587157,1.1213047910295617
06037502301,10,6234,96.62,1.6041065126724414,,,,,,,
06037910807,10,6241,52.76,1.6023073225444642,1400000US06037910807,"Census Tract 9108.07, Los Angeles County, California",5825.0,1718.0,272.0,29.493562231759658,4.669527896995708
06037462400,7,4375,46.4,1.6,1400000US06037462400,"Census Tract 4624, Los Angeles County, California",3943.0,1355.0,86.0,34.36469693127061,2.1810803956378395
06037430101,8,5023,68.84,1.5926737009755125,1400000US06037430101,"Census Tract 4301.01, Los Angeles County, California",5132.0,2590.0,469.0,50.467653936087295,9.138737334372564
06037265601,5,3140,27.57,1.5923566878980893,1400000US06037265601,"Census Tract 2656.01, Los Angeles County, California",3480.0,255.0,0.0,7.327586206896551,0.0
06037572700,9,5653,96.32,1.5920750044224306,1400000US06037572700,"Census Tract 5727, Los Angeles County, California",4850.0,2172.0,257.0,44.78350515463917,5.298969072164948
06037570100,5,3143,79.98999999999998,1.590836780146357,1400000US06037570100,"Census Tract 5701, Los Angeles County, California",2982.0,1076.0,300.0,36.08316566063045,10.06036217303823
06037115104,7,4409,65.8,1.5876616012701295,1400000US06037115104,"Census Tract 1151.04, Los Angeles County, California",4619.0,1168.0,824.0,25.28685862740853,17.83935916865122
06037183510,4,2521,78.8,1.5866719555731852,1400000US06037183510,"Census Tract 1835.10, Los Angeles County, California",2535.0,1653.0,0.0,65.20710059171597,0.0
06037910712,5,3155,79.81,1.5847860538827259,1400000US06037910712,"Census Tract 9107.12, Los Angeles County, California",3046.0,2165.0,416.0,71.07682206172029,13.65725541694025
06037219300,7,4433,92.76,1.5790660951951274,1400000US06037219300,"Census Tract 2193, Los Angeles County, California",3906.0,2430.0,929.0,62.21198156682027,23.783922171018943
06037132101,7,4439,70.09,1.5769317413831945,1400000US06037132101,"Census Tract 1321.01, Los Angeles County, California",4727.0,2760.0,335.0,58.38798392214935,7.08694732388407
06037137502,7,4441,29.99,1.5762215717180816,1400000US06037137502,"Census Tract 1375.02, Los Angeles County, California",4337.0,666.0,320.0,15.356237030205211,7.3783721466451455
06037621201,13,8259,36.8,1.5740404407313235,1400000US06037621201,"Census Tract 6212.01, Los Angeles County, California",6807.0,1349.0,191.0,19.81783458204789,2.805935066842956
06037481605,5,3178,90.19,1.5733165512901197,1400000US06037481605,"Census Tract 4816.05, Los Angeles County, California",2711.0,632.0,35.0,23.312430837329398,1.2910365178900773
06037800205,6,3816,31.97,1.5723270440251573,1400000US06037800205,"Census Tract 8002.05, Los Angeles County, California",4116.0,464.0,62.0,11.273080660835763,1.5063168124392614
