activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2019,549300S5YL3OH0IVCS62,31084,CA,06037,06037541200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,2,4,1,1,1,2,105000.0,,5.496,,3,,,,,,,,12,2,2,2,2,415000,1,1,3,5,1,,49.0,,9,9,2.0,,,,,2.0,,,,,2,2,3,,,,,3,,,,,2,2,2,2,2,2,>74,65-74,Yes,Yes,2,1,6,,,,,10,,,,6205,97.81,73100,101,1157,1709,61
2019,549300TINI6CL78UD591,31084,CA,06037,06037535200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,105000.0,,4.907,,3,,,,,,,,,2,2,2,2,405000,1,1,3,5,1,,30.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,5883,99.54,73100,58,509,1303,70
2019,549300TINI6CL78UD591,31084,CA,06037,06037234901,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,105000.0,,4.632,,3,,,,,,,,,2,2,2,2,375000,1,1,3,5,1,,17.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,2773,100.0,73100,34,53,278,30
2019,549300TINI6CL78UD591,31084,CA,06037,06037239502,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,31,1,1,1,2,105000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,14.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3517,99.89,73100,42,370,824,62
2019,549300TINI6CL78UD591,31084,CA,06037,06037910711,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,105000.0,,5.573,,3,,,,,,,,,2,2,2,2,295000,1,1,3,5,1,,10.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,8997,86.81999999999998,73100,58,1413,2094,26
2019,549300S5YL3OH0IVCS62,31084,CA,06037,06037239201,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,2,4,1,1,1,2,105000.0,,5.621,,3,,,,,,,,12,2,2,2,2,415000,1,1,3,5,2,,17.0,,9,10,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,3723,99.76,73100,45,188,841,76
2019,549300OPCWU6E72WUT29,31084,CA,06037,06037141202,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,1,31,1,1,1,2,1115000.0,,5.435,,3,,,,,,,,3,2,2,2,2,1845000,1,1,3,5,1,,30.0,,9,10,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,2860,17.8,73100,150,444,431,45
2019,5493001FXF3J5C0QWQ87,31084,CA,06037,06037800410,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,1,31,1,1,2,2,1125000.0,,7.425,,3,,,,,,,,,2,2,2,2,2155000,1,1,3,5,1,,40.0,,9,10,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4103,44.02,73100,235,512,783,35
2019,549300RBX56T2MW5HO19,31084,CA,06037,06037900803,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,9,2,2,31,1,1,2,2,115000.0,42.12,4.097,,3,,,,,,,,13,2,2,2,2,285000,1,1,3,5,1,,,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,9559,72.76,73100,76,1451,2719,30
2019,549300S5YL3OH0IVCS62,31084,CA,06037,06037241202,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,31,1,1,1,2,115000.0,,,,3,,,,,,,,12,2,2,2,2,,1,1,3,5,1,,0.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,,2,1,6,,,,,10,,,,4930,99.23,73100,58,456,1170,69
