activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,549300WH9FMXOC63ZV77,31084,CA,06037,06037239310,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,5,0,2,2,31,1,1,1,2,215000.0,,,,3,,,,,,,,13,2,2,2,2,,1,1,3,5,2,,0.0,,9,9,2.0,,,,,5.0,,,,,3,4,3.0,,,,,8.0,,,,,3,4,1,5,3,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4273,97.82,69300,50,256,931,70
2018,549300WH9FMXOC63ZV77,31084,CA,06037,06037401312,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,5,0,2,2,31,1,1,1,2,355000.0,,,,3,,,,,,,,13,2,2,2,2,,1,1,3,5,1,,35.0,,9,9,3.0,,,,,3.0,,,,,3,3,6.0,,,,,6.0,,,,,3,3,1,2,3,3,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,5678,52.13,69300,131,1641,1918,39
2018,549300WH9FMXOC63ZV77,31084,CA,06037,06037542103,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,31,1,1,1,2,235000.0,,,,3,,,,,,,,13,2,2,2,2,,1,1,3,5,1,,25.0,,9,9,2.0,,,,,5.0,,,,,3,4,3.0,,,,,8.0,,,,,3,4,2,5,3,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4121,99.61000000000001,69300,62,446,855,65
2018,549300WH9FMXOC63ZV77,31084,CA,06037,06037275311,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,2,31,1,1,1,2,455000.0,,,,3,,,,,,,,13,2,2,2,2,,1,1,3,5,1,,16.0,,9,9,2.0,,,,,5.0,,,,,3,4,5.0,,,,,8.0,,,,,3,4,2,5,3,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5758,59.34,69300,115,972,1560,56
2018,549300WH9FMXOC63ZV77,31084,CA,06037,06037600801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,31,1,1,1,2,345000.0,,4.788,,3,,,,,,,,13,2,2,2,2,605000,1,1,3,5,1,,20.0,,9,10,2.0,,,,,5.0,,,,,3,4,3.0,,,,,8.0,,,,,3,4,2,5,3,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,3356,97.35,69300,103,1044,1302,76
2018,549300WH9FMXOC63ZV77,31084,CA,06037,06037131010,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,1,1,2,345000.0,,4.978,,3,,,,,,,,13,2,2,2,2,545000,1,1,3,5,1,,21.0,,9,10,2.0,,,,,5.0,,,,,3,4,5.0,,,,,8.0,,,,,3,4,1,5,3,4,>74,9999,Yes,,1,1,6,,,,,10,,,,6308,79.98999999999998,69300,66,461,535,40
2018,549300WH9FMXOC63ZV77,31084,CA,06037,06037910302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,2,31,1,1,1,2,215000.0,,,,3,,,,,,,,13,2,2,2,2,485000,1,1,3,5,1,,26.0,,9,10,1.0,,,,,5.0,,,,,3,4,5.0,,,,,8.0,,,,,3,4,2,5,3,4,65-74,9999,Yes,,2,1,6,,,,,5,9.0,,,5710,34.94,69300,162,1674,2134,20
2018,549300WH9FMXOC63ZV77,31084,CA,06037,06037311100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,31,1,1,1,2,355000.0,,4.791,,3,,,,,,,,13,2,2,2,2,605000,1,1,3,5,1,,71.0,,9,10,2.0,,,,,5.0,,,,,3,4,5.0,,,,,8.0,,,,,3,4,2,5,3,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4044,56.73,69300,157,975,1278,69
2018,549300WH9FMXOC63ZV77,31084,CA,06037,06037201700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,71,2,2,31,1,1,1,2,345000.0,,5.291,,3,,,,,,,,13,2,2,2,2,635000,1,1,3,5,1,,28.0,,9,9,1.0,,,,,1.0,,,,,3,3,6.0,,,,,6.0,,,,,3,3,1,2,3,3,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,5866,86.06999999999998,69300,94,597,1055,51
2018,549300WH9FMXOC63ZV77,31084,CA,06037,06037554101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,1,2,2,265000.0,,5.31,,3,,,,,,,,,2,2,2,2,505000,1,1,3,5,1,,16.0,,9,10,2.0,,,,,5.0,,,,,3,4,5.0,,,,,8.0,,,,,3,4,1,5,3,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4332,87.73999999999998,69300,67,339,529,53
